cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,codpost,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,wkt,Nivel
200840,20072200,200722,0,1,Avda. Segurola 1949,Avda. Segurola 1949,Esc. de Educ. Esp. Hospital Rehabilitación Manuel Roca,EEEsp Hosp Rehab Roca,C1407,IniEsp - PriEsp,Nivel Inicial y Primario Especial,,No Corresponde (Salud),,2,18,10,MONTE CASTRO,11 - HOSP VELEZ SARSFIELD,1,96421.9497,101261.2816,#N/A,Inicial Especial - Primario Especial
200599,20235700,202357,0,1,Fray Cayetano Rodríguez 95,Fray Cayetano Rodriguez 95,Centro Educativo de Nivel Secundario N° 76,CENS 76,C1406,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,1,12,7,FLORES,06 - HOSP PIÑERO,1,99972.37485,100216.9976,#N/A,Secundario de Jóvenes y Adultos
200827,20234900,202349,0,1,Gallardo 149,Gallardo 149,Esc. de Educación Media N° 01/18° E Reingreso,EEM 01/18 R,C1408,SecAdu,Nivel Secundario de Jóvenes y Adultos,ER,Escuela de Reingreso,Dirección de Educación Media,1,18,9,LINIERS,11 - HOSP VELEZ SARSFIELD,1,94408.22509,99112.91105,#N/A,Secundario de Jóvenes y Adultos
200610,20191600,201916,0,1,Camarones 3559,Camarones 3559,Esc. para Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 16 Dra. C Tobar García,EEE-p-FL 16,C1407,OSEEsp,Otros Servicios Educativos de la modalidad Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,1,12,11,VILLA SANTA RITA,11 - HOSP VELEZ SARSFIELD,1,97617.15278,101438.4512,#N/A,Otros Servicios Educativos de la modalidad Especial
200611,20147700,201477,0,1,Gavilán 1464,Gavilán 1464,Esc. Integral Interdisciplinaria N° 12,EII 12 (ER 12),C1406,PriEsp,Nivel Primario Especial,EII,Escuela de Integración Interdisciplinaria,Dirección de Educación Especial,1,12,11,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,1,99510.20487,101801.3717,#N/A,Primario Especial
200945,20159861,201598,61,1,Miralla 3838,Miralla 3838,Centro Educativo de Nivel Primario N° 40,CENP 40,C1439,PriAdu,Nivel Primario de Jóvenes y Adultos,CENP,Centro Educativo de Nivel Primario,Dirección de Educación del Adulto y del Adolescente,1,21,8,VILLA LUGANO,09 - HOSP SANTOJANNI,1,99460.18385,95171.11562,#N/A,Primario de Jóvenes y Adultos
200612,20201001,202010,1,1,San Nicolás 588,San Nicolás 588,Centro Educativo Cursos Especiales - (SEAdAd),CECE SEAdAd,C1407,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CECE,Cursos Especiales en Centros Educativos,Dirección de Educación del Adulto y del Adolescente,1,12,10,FLORESTA,01 - HOSP ALVAREZ,1,98328.12084,100350.4212,#N/A,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
200612,20200000,202000,0,1,San Nicolás 588,San Nicolás 588,CENOF Centro San Nicolás,CENOF San Nicolás,C1407,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,1,12,10,FLORESTA,01 - HOSP ALVAREZ,2,98328.12084,100350.4212,#N/A,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
202590,20159863,201598,63,1,Pte. Camilo Torres y Tenorio y Cap. de Frag. Pedro Giacchino Mza. 28,Pte. Camilo Torres y Tenorio y Cap. de Frag. Pedro Giacchino Mza. 28,Centro Educativo de Nivel Primario N° 42,CENP 42,C1406,PriAdu,Nivel Primario de Jóvenes y Adultos,CENP,Centro Educativo de Nivel Primario,Dirección de Educación del Adulto y del Adolescente,1,19,7,FLORES,06 - HOSP PIÑERO,1,102466.88,97883.16438,#N/A,Primario de Jóvenes y Adultos
200619,20055700,200557,0,1,Rafaela 5159,Rafaela 5159,Esc. Primaria Común N° 01 Prof. Jose Onaindia,EPjc 01,C1407,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,13,10,VILLA LURO,09 - HOSP SANTOJANNI,1,96595.02497,98869.4938,#N/A,Primario Común
200623,20113000,201130,0,1,Zinny 1641,Zinny 1641,Esc. Primaria p/Adultos N° 05 Roberto Billinghurst,EPA 05,C1407,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,1,13,9,PARQUE AVELLANEDA,06 - HOSP PIÑERO,1,99183.08007,97499.71323,#N/A,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
200625,20199000,201990,0,1,Avda. Juan Bautista Alberdi 4755,Avda. Juan Bautista Alberdi 4755,CENOF Centro Alberdi,CENOF Alberdi,C1407,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,1,13,10,VILLA LURO,06 - HOSP PIÑERO,2,97215.02001,98463.46773,#N/A,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
200626,20197400,201974,0,1,Saravia 2358,Homero 2159,CENOF Centro Homero,CENOF Homero,C1439,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,1,13,9,PARQUE AVELLANEDA,06 - HOSP PIÑERO,2,98804.79902,96736.05828,#N/A,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
200637,20213800,202138,0,1,Homero 1157,Homero 1157,Esc. Primaria p/Adultos N° 20 Sargento Juan Bautista Cabral,EPA 20,C1407,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,1,13,9,PARQUE AVELLANEDA,06 - HOSP PIÑERO,1,97705.00416,97860.44706,#N/A,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
201331,20010500,200105,0,2,Yerbal 351,Yerbal 351,Inst. Tobar Garcia,I Tobar Garcia,C1405,PriEsp - OSEEsp,Nivel Primario Especial y Otros Servicios Educativos de la modalidad Especial,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,7,6,CABALLITO,03 - HOSP DURAND,1,102511.7437,101495.1533,#N/A,Primario Especial - Otros Servicios Educativos de la modalidad Especial
200822,20197700,201977,0,1,Gualeguaychú 550,Gualeguaychú 520,CENOF Centro Gualeguaychú,CENOF Gualeguaychú,C1407,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,1,18,10,FLORESTA,01 - HOSP ALVAREZ,2,97811.09685,100016.4429,#N/A,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
200825,20075000,200750,0,1,Morón 4460,Morón 4460,"Esc. para Niños, Niñas, Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 06 Clelia A C Sessa",EEEyFL 06,C1407,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,1,18,10,VELEZ SARSFIELD,11 - HOSP VELEZ SARSFIELD,1,97316.08568,99981.46368,#N/A,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial
200833,20172300,201723,0,1,Chivilcoy 1820,Chivilcoy 1820,Esc. Infantil Especial N° 27 Dra. Lidia F. de Coriat - Gabinete Materno Infantil DE18,EEE 27,C1407,IniEsp,Nivel Inicial Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,1,18,10,MONTE CASTRO,11 - HOSP VELEZ SARSFIELD,1,96955.13698,101368.4789,#N/A,Inicial Especial
200833,20069700,200697,0,1,Chivilcoy 1820,Chivilcoy 1820,"Esc. Biling¹e para Niños, Niñas, Jóvenes y Adultos con Discapacidad Auditiva y Formación Integral N° 29 O Magnasco",EEEyFL 29,C1407,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,1,18,10,MONTE CASTRO,11 - HOSP VELEZ SARSFIELD,1,96955.13698,101368.4789,#N/A,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial
200834,20008000,200080,0,1,San Blas 4356,San Blas 4356,Esc. Integral Interdisciplinaria N° 18,EII 18 (ER 18),C1407,PriEsp - OSEEsp,Nivel Primario Especial y Otros Servicios Educativos de la modalidad Especial,EII,Escuela de Integración Interdisciplinaria,Dirección de Educación Especial,1,18,10,FLORESTA,11 - HOSP VELEZ SARSFIELD,1,96898.11477,100866.4813,#N/A,Primario Especial - Otros Servicios Educativos de la modalidad Especial
200836,20235400,202354,0,1,Miranda 4173,Miranda 4173,Centro Educativo de Nivel Secundario N° 73,CENS 73,C1407,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,1,18,10,MONTE CASTRO,11 - HOSP VELEZ SARSFIELD,1,96820.4568,101427.1652,#N/A,Secundario de Jóvenes y Adultos
200845,20015400,200154,0,1,Tilcara 3365,Tilcara 3365,Esc. Primaria Común N° 02 Dr. Genaro Sisto,EPjs 02,C1437,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,1,19,4,NUEVA POMPEYA,05 - HOSP PENNA,1,103874.0978,97229.18784,#N/A,Primario Común
201049,20069200,200692,0,2,Lavalle 2083,Lavalle 2083,Inst. Tea y Deportea,I Tea y Deportea,C1051,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,1,3,BALVANERA,08 - HOSP RAMOS MEJIA,1,106058.3606,102941.8704,#N/A,Superior No Universitario Común
200289,20249500,202495,0,1,15 de Noviembre de 1889 1749,Solis 1973,UGEE N° 05 Bachillerato Popular de Adultos y Adolescentes Miguelito Pepe,UGEE 05 B.Pop Pepe,C1134,SecAdu,Nivel Secundario de Jóvenes y Adultos,UE,Unidad de Gestión Educativa Experimental,Dirección de Educación del Adulto y del Adolescente,1,5,1,CONSTITUCION,05 - HOSP PENNA,1,106684.9747,99812.55061,#N/A,Secundario de Jóvenes y Adultos
200233,20249600,202496,0,1,Lafayette 1879,Lafayette 1879,UGEE N° 06 Bachillerato Popular de Adultos y Adolescentes 2 de Diciembre,UGEE 06 B.Pop 2 de Diciembre,C1286,SecAdu,Nivel Secundario de Jóvenes y Adultos,UE,Unidad de Gestión Educativa Experimental,Dirección de Educación del Adulto y del Adolescente,1,5,4,BARRACAS,05 - HOSP PENNA,1,106634.1419,97001.07182,#N/A,Secundario de Jóvenes y Adultos
200394,20249700,202497,0,1,Querandíes 4290,Querandíes 4290,UGEE N° 02 Bachillerato Popular de Adultos y Adolescentes IMPA,UGEE 02 B.Pop IMPA,C1183,SecAdu,Nivel Secundario de Jóvenes y Adultos,UE,Unidad de Gestión Educativa Experimental,Dirección de Educación del Adulto y del Adolescente,1,7,5,ALMAGRO,03 - HOSP DURAND,1,103259.2876,102035.2142,#N/A,Secundario de Jóvenes y Adultos
202353,20249300,202493,0,2,Dr. Enrique Finochietto 1802,Dr. Enrique Finochietto 1802,Bachillerato Popular de Adultos y Adolescentes Escuela Libre de Constitución,B.Pop E Libre Constitución,C1075,SecAdu,Nivel Secundario de Jóvenes y Adultos,BP,Bachillerato Popular de Jóvenes y Adultos,Dirección de Educación del Adulto y del Adolescente,1,5,4,BARRACAS,05 - HOSP PENNA,1,106760.5317,99362.25903,#N/A,Secundario de Jóvenes y Adultos
200589,20017900,200179,0,1,Caracas 2057,San Blas 2238,Esc. Domiciliaria N° 01 sede,EDom 01 (s),C1416,OSECom,Otros Servicios Educativos de la modalidad Común,DOM,Escuela Domiciliaria,Dirección de Educación Especial,1,12,11,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,1,99037.16654,102456.1155,#N/A,Otros Servicios Educativos de la modalidad Común
201172,20173700,201737,0,2,San Luis 3341,San Luis 3341,Inst. María Inmaculada,I María Inmaculada,C1186,SecAdu,Nivel Secundario de Jóvenes y Adultos,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,2,5,ALMAGRO,08 - HOSP RAMOS MEJIA,1,104587.3702,103393.2723,#N/A,Secundario de Jóvenes y Adultos
201170,20040800,200408,0,2,Guardia Vieja 4541,Guardia Vieja 4541,Inst. Infancias,I Infancias,C1195,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,2,5,ALMAGRO,03 - HOSP DURAND,1,103108.5676,103322.9733,#N/A,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial
200636,20018701,200187,1,1,Albariño 2062,Albariño 2062,Jardín de Infantes Nucleado A (EPCjs 19/13°),JIN A-01 (19),C1440,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,13,9,MATADEROS,09 - HOSP SANTOJANNI,1,97670.96762,97006.44836,#N/A,Inicial Común
201157,20163200,201632,0,2,Laprida 1138,Laprida 1138,Zoe Un Lugar Para Ser,Zoe Un Lugar Para Ser,C1425,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,2,2,RECOLETA,04 - HOSP FERNANDEZ,1,104986.7853,103782.2753,#N/A,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial
201169,20026900,200269,0,2,Pringles 738,Pringles 738,Inst. Centro Psicopedagógico de Educación Especial Acuarela,I C P E Acuarela,C1183,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,2,5,ALMAGRO,03 - HOSP DURAND,1,103237.8087,102891.5122,#N/A,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial
202167,20089501,200895,1,1,Lascano 3810,Lascano 3810,Inst. de Enseñanza Superior en Lenguas Vivas Juan B. Justo (anexo),IES J B Justo (a),C1417,IniCom,Nivel Inicial Común,IFDMN,Instituto de Formación Docente Multinivel,Dirección de Escuelas Normales Superiores,1,17,11,VILLA DEL PARQUE,11 - HOSP VELEZ SARSFIELD,1,96970.48893,101859.2398,#N/A,Inicial Común
201301,20193900,201939,0,2,Carlos Calvo 3893,Carlos Calvo 3893,Inst. de Educación Especial y Formacion Laboral Ntra. Sra. de Luján,IEEyFL Ntra Sra de Luján,C1230,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,5,BOEDO,03 - HOSP DURAND,1,103896.1448,100571.3661,#N/A,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial
202693,20193400,201934,0,2,Bathurst 3323,Bathurst 3323,Grupo Caminantes,Grupo Caminantes,C1261,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,5,BOEDO,06 - HOSP PENNA,1,104780.7939,99246.89346,#N/A,Inicial Común
200140,20045900,200459,0,1,Moreno 2135,Moreno 2135,Centro Educativo de Nivel Secundario N° 34,CENS 34 M Interior,C1094,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,1,3,3,BALVANERA,08 - HOSP RAMOS MEJIA,1,106065.3352,101868.0964,#N/A,Secundario de Jóvenes y Adultos
201256,20010400,200104,0,2,Palos 560,Puerto de Palos 560,Inst. María Auxiliadora,I María Auxiliadora,C1162,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,4,4,BOCA,02 - HOSP ARGERICH,1,109235.5683,99303.17187,#N/A,Inicial Común - Primario Común
200388,20159838,201598,38,1,Rawson 42,Rawson 42,Centro Educativo de Nivel Primario N° 53,CENP 53,C1182,PriAdu,Nivel Primario de Jóvenes y Adultos,CENP,Centro Educativo de Nivel Primario,Dirección de Educación del Adulto y del Adolescente,1,7,5,ALMAGRO,03 - HOSP DURAND,1,103412.8725,101907.3167,#N/A,Primario de Jóvenes y Adultos
202144,20128500,201285,0,1,Perú 946,Perú 946,Centro Educativo de Nivel Secundario N° 60,CENS 60 Serv P Federal,C1068,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,1,4,1,SAN TELMO,02 - HOSP ARGERICH,1,108119.7958,101185.4046,#N/A,Secundario de Jóvenes y Adultos
200028,20039000,200390,0,1,Juncal 3251,Juncal 3251,Esc. de Comercio N° 26 Enrique de Vedia,EC 26,C1425,SecAdu,Nivel Secundario de Jóvenes y Adultos,EC,Escuela de Comercio,Dirección de Educación Media,1,1,14,PALERMO,04 - HOSP FERNANDEZ,1,104797.439,104929.1499,#N/A,Secundario de Jóvenes y Adultos
200029,20142300,201423,0,1,Avda. Córdoba 1951,Paraguay 1950,Esc. de Comercio N° 10 Islas Malvinas,EC 10,C1121,SecAdu,Nivel Secundario de Jóvenes y Adultos,EC,Escuela de Comercio,Dirección de Educación Media,1,1,2,RECOLETA,04 - HOSP FERNANDEZ,1,106199.3999,103348.0909,#N/A,Secundario de Jóvenes y Adultos
200175,20152201,201522,1,1,Rocha 1226,Rocha 1226,Jardín de Infantes Nucleado C (EPCjc 03/04°),JIN C-01 (03),C1166,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,4,4,BOCA,02 - HOSP ARGERICH,1,108690.2507,98640.98576,#N/A,Inicial Común
200175,20001200,200012,0,1,Rocha 1226,Rocha 1226,Esc. Primaria Común N° 03 Juan María Gutierrez,EPjc 03,C1166,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,4,4,BOCA,02 - HOSP ARGERICH,1,108690.2507,98640.98576,#N/A,Primario Común
200763,20099300,200993,0,1,Obispo San Alberto 2379,Obispo San Alberto 2379,"Esc. para Niños, Niñas, Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 21 Rosario Vera Peñaloza",EEEyFL 21,C1419,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,1,16,12,VILLA PUEYRREDON,07 - HOSP PIROVANO,1,96572.31089,105685.4954,#N/A,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial
200764,20085100,200851,0,1,Avda. Lincoln 4325,Avda. Lincoln 4325,"Esc. Biling¹e para Niños, Niñas, Jóvenes y Adultos con Discapacidad Auditiva y Formación Integral N° 28  B. Ayrolo",EEEyFL 28,C1419,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,1,16,11,VILLA DEVOTO,12 - HOSP ZUBIZARRETA,1,95146.18807,103421.5551,#N/A,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial
200765,20158200,201582,0,1,Avda. Gral. Mosconi 2641,Avda. Gral. Mosconi 2641,Esc. Integral Interdisciplinaria N° 16 Gral. Ing. Mosconi,EII 16 (ER 16),C1419,PriEsp,Nivel Primario Especial,EII,Escuela de Integración Interdisciplinaria,Dirección de Educación Especial,1,16,12,VILLA PUEYRREDON,12 - HOSP ZUBIZARRETA,1,96618.28422,105029.4935,#N/A,Primario Especial
200406,20027000,200270,0,1,Avda. José María Moreno 480,Avda. José María Moreno 480,Esc. Primaria p/Adultos N° 08 Antonio Schettino,EPA 08,C1424,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,1,8,6,CABALLITO,03 - HOSP DURAND,1,102604.216,100633.2417,#N/A,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
200407,20087201,200872,1,1,Avda. La Plata 623,Avda. La Plata 623,Jardín de Infantes Nucleado A (EPCjc 09/08°),JIN A-01 (09),C1235,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,8,6,CABALLITO,03 - HOSP DURAND,1,103188.234,100793.2171,#N/A,Inicial Común
200407,20027100,200271,0,1,Avda. La Plata 623,Avda. La Plata 623,Centro Educativo de Nivel Secundario N° 52,CENS 52,C1235,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,1,8,6,CABALLITO,03 - HOSP DURAND,1,103188.234,100793.2171,#N/A,Secundario de Jóvenes y Adultos
